id_cp_interaction	partner_a	partner_b	protein_name_a	protein_name_b	annotation_strategy	source	is_ppi	curator	reactome_complex	reactome_reaction	reactome_pathway	complexPortal_complex	comments
	O00468	P13591	AGRIN_HUMAN	NCAM1_HUMAN	curated	reactome	TRUE	LGarciaAlonso		R-HSA-2467659			
	O00468	Q13332	AGRIN_HUMAN	PTPRS_HUMAN	curated	reactome	TRUE	LGarciaAlonso		R-HSA-2467659			
	O00468	LRP4_MUSK_complex	AGRIN_HUMAN		curated	reactome	TRUE	LGarciaAlonso		R-HSA-2467633			
	Q15848	ADR_complex	ADIPO_HUMAN		curated	reactome	TRUE	LGarciaAlonso		R-HSA-8848663			
	P04070	Q9UNN8	PROC_HUMAN	PROCR_HUMAN	curated	reactome	TRUE	LGarciaAlonso		R-HSA-5591052			
	P02647	O95477	APOA1_HUMAN	ABCA1_HUMAN	curated	reactome	TRUE	LGarciaAlonso		R-HSA-216727			
	Q99435	Q96MS0	NELL2_HUMAN	ROBO3_HUMAN	curated	reactome	TRUE	LGarciaAlonso	R-HSA-9010200	R-HSA-9010190			
	P41221	ROR2_VANGL2	WNT5A_HUMAN		curated	uniprot	TRUE	LGarciaAlonso		R-HSA-4551571			
	P42127	Q01726	ASIP_HUMAN	MSHR_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q9HC23	Q8TCW9	PROK2_HUMAN	PKR1_HUMAN	curated	reactome;uniprot	TRUE	LGarciaAlonso	R-HSA-444730	R-HSA-444691			
	P58294	Q8TCW9	PROK2_HUMAN	PKR2_HUMAN	curated	reactome;uniprot	TRUE	LGarciaAlonso	R-HSA-444730	R-HSA-444691			
	Q9HC23	Q8NFJ6	PROK1_HUMAN	PKR1_HUMAN	curated	reactome;uniprot	TRUE	LGarciaAlonso	R-HSA-444730	R-HSA-444691			
	P58294	Q8NFJ6	PROK1_HUMAN	PKR2_HUMAN	curated	reactome;uniprot	TRUE	LGarciaAlonso	R-HSA-444730	R-HSA-444691			
	P12872	O43193	MOTI_HUMAN	MTLR_HUMAN	curated	reactome;uniprot	TRUE	LGarciaAlonso	R-HSA-444197	R-HSA-444208			
	Q96LR4	P21462	TAFA4_HUMAN	FPR1_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P05067	P25090	A4_HUMAN	FPR2_HUMAN	curated	reactome	TRUE	LGarciaAlonso	R-HSA-416459	R-HSA-391913			
	Q8IVG9	P25090	HUNIN_HUMAN	FPR2_HUMAN	curated	reactome	TRUE	LGarciaAlonso	R-HSA-416459	R-HSA-391913			
	P55773	P25090	CCL23_HUMAN	FPR2_HUMAN	curated	reactome	TRUE	LGarciaAlonso	R-HSA-416459	R-HSA-391913			
	P0DJI8	P25090	SAA1_HUMAN	FPR2_HUMAN	curated	reactome	TRUE	LGarciaAlonso	R-HSA-416459	R-HSA-391913			
	P04083	P25089	ANXA1_HUMAN	FPR3_HUMAN	curated	reactome	TRUE	LGarciaAlonso	R-HSA-444847	R-HSA-444476			
	Q8IVG9	P25089	HUNIN_HUMAN	FPR3_HUMAN	curated	reactome	TRUE	LGarciaAlonso	R-HSA-444847	R-HSA-444476			
	Q9NRV9	P25089	HEBP1_HUMAN	FPR3_HUMAN	curated	reactome	TRUE	LGarciaAlonso	R-HSA-444847	R-HSA-444476			
	P01042	Q8TDU9	KNG1_HUMAN	RL3R2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	B4E1C2	Q8TDU9	B4E1C2_HUMAN	RL3R2_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-444859			
	P41221	FDZ8_RYK	WNT5A_HUMAN		curated	reactome;uniprot	TRUE	LGarciaAlonso		R-HSA-5323545	R-HSA-5368598		
	P56704	FDZ8_RYK	WNT3A_HUMAN		curated	reactome;uniprot	TRUE	LGarciaAlonso		R-HSA-5323545	R-HSA-5368598		
	P04628	FDZ8_RYK	WNT1_HUMAN		curated	reactome;uniprot	TRUE	LGarciaAlonso		R-HSA-5323545	R-HSA-5368598		
	P10092	RAMP1_complex	CALCB_HUMAN		curated	uniprot	TRUE	LGarciaAlonso					
	P06881	RAMP1_complex	CALCA_HUMAN		curated	uniprot	TRUE	LGarciaAlonso					
	Q7Z4H4	RAMP2_complex	ADM2_HUMAN		curated	uniprot	TRUE	LGarciaAlonso					
	Q7Z4H4	RAMP3_complex	ADM2_HUMAN		curated	uniprot	TRUE	LGarciaAlonso					
	P35318	RAMP3_complex	ADML_HUMAN		curated	uniprot	TRUE	LGarciaAlonso					
	P02792	Q6ZMJ2	FRIL_HUMAN	SCAR5_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P02794	Q6ZMJ2	FRIH_HUMAN	SCAR5_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	M5A8F1	Q15758	SUPYN_HUMAN	AAAT_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P30533	Q99523	AMRP_HUMAN	SORT_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P01138	Q99523	NGF_HUMAN	SORT_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P23560	Q99523	BDNF_HUMAN	SORT_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P30990	Q99523	NEUT_HUMAN	SORT_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P02753	Q9BX79	RET4_HUMAN	STRA6_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q6UWK7	P49685	GP15L_HUMAN	GPR15_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q6UWK7	Q9UGT4	GP15L_HUMAN	SUSD2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q99075	P04626	HBEGF_HUMAN	ERBB2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P22466	P47211	GALA_HUMAN	GALR1_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q9UBC7	O43603	GALP_HUMAN	GALR2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P22466	O60755	GALA_HUMAN	GALR3_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P22466	O43603	GALA_HUMAN	GALR2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q9BT56	O60755	SPXN_HUMAN	GALR3_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q9BT56	O43603	SPXN_HUMAN	GALR2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q15465	PTCH2_BOC_transmembrane_receptor 	SHH_HUMAN		curated	PMID:25448692	TRUE	LGarciaAlonso					
	Q15465	PTCH2_CDON_transmembrane_receptor 	SHH_HUMAN		curated	PMID:25448692	TRUE	LGarciaAlonso					
	Q15465	PTCH2_GAS1_transmembrane_receptor 	SHH_HUMAN		curated	PMID:25448692	TRUE	LGarciaAlonso					
	P05019	integrin_aVb3_complex	IGF1_HUMAN		curated	uniprot	TRUE	LGarciaAlonso					
	P05019	IGF1R_enhancerComGPC3	IGF1_HUMAN		curated	PMID:18413366	TRUE	LGarciaAlonso					
	P02787	Q9UP52	TRFE_HUMAN	TFR2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q30201	P02786	HFE_HUMAN	TFR1_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P02787	P02786	TRFE_HUMAN	TFR1_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P00734	P07204	THRB_HUMAN	TRBM_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P05067	O75509	A4_HUMAN	TNR21_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q9ULB5	Q9ULB5	CADH7_HUMAN	CADH7_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P04114	Q0VD83	APOB_HUMAN	APOBR_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P05067	TREM2_receptor	A4_HUMAN		curated	uniprot;PMID:27477013	TRUE	LGarciaAlonso					
	P10909	TREM2_receptor	CLUS_HUMAN		curated	uniprot;PMID:27477014	TRUE	LGarciaAlonso					
	P02649	TREM2_receptor	APOE_HUMAN		curated	uniprot;PMID:27477015	TRUE	LGarciaAlonso					
	P04114	TREM2_receptor	APOB_HUMAN		curated	uniprot;PMID:27477016	TRUE	LGarciaAlonso					
	P02652	TREM2_receptor	APOA2_HUMAN		curated	uniprot;PMID:27477017	TRUE	LGarciaAlonso					
	P02647	TREM2_receptor	APOA1_HUMAN		curated	uniprot;PMID:27477018	TRUE	LGarciaAlonso					
	O00584	Q9NR97	RNT2_HUMAN	TLR8_HUMAN	curated	uniprot	TRUE	MCSanchoSerra					
	Q5ZPR3	Q5T2D2	CD276_HUMAN	TRML2_HUMAN	curated	uniprot	TRUE	MCSanchoSerra					
	Q14393	P30530	GAS6_HUMAN	UFO_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q14393	Q06418	GAS6_HUMAN	TYRO3_HUMAN	curated	uniprot	TRUE	MCSanchoSerra					
	O00294	Q06418	TULP1_HUMAN	TYRO3_HUMAN	curated	uniprot	TRUE	MCSanchoSerra					
	O95631	O60469	NET1_HUMAN	DSCAM_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	O95631	P43146	NET1_HUMAN	DCC_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	O95631	Q6ZN94	NET1_HUMAN	UNC5A_HUMAN	curated	uniprot	TRUE	MCSanchoSerra					
	O95631	Q8IZJ1	NET1_HUMAN	UNC5B_HUMAN	curated	uniprot	TRUE	MCSanchoSerra					
	O95631	O95185	NET1_HUMAN	UNC5C_HUMAN	curated	uniprot	TRUE	MCSanchoSerra					
	Q9HB63	Q6UXZ4	NET4_HUMAN	UNC5D_HUMAN	curated	uniprot	TRUE	MCSanchoSerra					
	Q765I0	Q9UKP6	UTS2B_HUMAN	UR2R_HUMAN	curated	uniprot;reactome	TRUE	MCSanchoSerra					
	O95399	Q9UKP6	UTS2_HUMAN	UR2R_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso		R-HSA-445113			
	P78509	P98155	RELN_HUMAN	VLDLR_HUMAN	curated	uniprot	TRUE	MCSanchoSerra					
	P41221	Q01973	WNT5A_HUMAN	ROR1_HUMAN	curated	uniprot;PMID:27162350	TRUE	LGarciaAlonso					
	P78509	Q14114	RELN_HUMAN	LRP8_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P18509	P41587	PACA_HUMAN	VIPR2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P01282	P41587	VIP_HUMAN	VIPR2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q9Y275	Q96RJ3	TN13B_HUMAN	TR13C_HUMAN	curated	uniprot;reactome	TRUE	JRodriguezUbreva	R-HSA-5676540	R-HSA-5676599	R-HSA-1280215		
	P05067	Q92673	A4_HUMAN	SORL_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P35318	O60896	ADML_HUMAN	RAMP3_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	O00253	P32245	AGRP_HUMAN	MC4R_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	O00253	P41968	AGRP_HUMAN	MC3R_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P01160	P16066	ANF_HUMAN	ANPRA_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P01019	P30556	ANGT_HUMAN	AGTR1_HUMAN	curated	uniprot	TRUE	LGarciaAlonso	R-HSA-389873				
	P01019	P50052	ANGT_HUMAN	AGTR2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso	R-HSA-389873				
	Q9ULZ1	P35414	APEL_HUMAN	APJ_HUMAN	curated	uniprot	TRUE	LGarciaAlonso	R-HSA-374316				
	Q7Z6A9	Q92956	BTLA_HUMAN	TNR14_HUMAN	curated	PMID:31204070;uniprot	TRUE	LGarciaAlonso					
	P01258	P30988	CALC_HUMAN	CALCR_HUMAN	curated	uniprot;HMRbase;PMID:7476993	TRUE	LGarciaAlonso					
	P06307	P32238	CCKN_HUMAN	CCKAR_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-388529			
	P06307	P32239	CCKN_HUMAN	GASR_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-388529			
	O15467	P51685	CCL16_HUMAN	CCR8_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso	R-HSA-373268				
	O15467	Q9H3N8	CCL16_HUMAN	HRH4_HUMAN	curated	PMID:15265943	TRUE	LGarciaAlonso					
	Q99731	O00421	CCL19_HUMAN	CCRL2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P13501	O95800	CCL5_HUMAN	GPR75_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P46092	Q9NRJ3	CCR10_HUMAN	CCL28_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q12860	P46531	CNTN1_HUMAN	NOTC1_HUMAN	curated	uniprot;PMID:14567914	TRUE	LGarciaAlonso					
	Q12860	Q04721	CNTN1_HUMAN	NOTC2_HUMAN	curated	reactome;uniprot;PMID:14567914	TRUE	LGarciaAlonso	R-HSA-2220817	R-HSA-2220816			
	P01024	Q16581	CO3_HUMAN	C3AR_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso	R-HSA-444688				
	P01024	Q9P296	CO3_HUMAN	C5AR2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P0C0L4	Q9P296	CO4A_HUMAN	C5AR2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P01031	P21730	CO5_HUMAN	C5AR1_HUMAN	curated	uniprot	TRUE	LGarciaAlonso	R-HSA-375354				
	P01031	Q9P296	CO5_HUMAN	C5AR2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P01189	P32245	COLI_HUMAN	MC4R_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso		R-HSA-388596			
	P01189	P33032	COLI_HUMAN	MC5R_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso		R-HSA-388596			
	P01189	P35372	COLI_HUMAN	OPRM_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso		R-HSA-112042			
	P01189	P41143	COLI_HUMAN	OPRD_HUMAN	curated	reactome	TRUE	LGarciaAlonso		R-HSA-374298			
	P01189	P41145	COLI_HUMAN	OPRK_HUMAN	curated	reactome	TRUE	LGarciaAlonso		R-HSA-374298			
	P01189	P41968	COLI_HUMAN	MC3R_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso		R-HSA-388596			
	P01189	Q01718	COLI_HUMAN	ACTHR_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P01189	Q01726	COLI_HUMAN	MSHR_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-388596			
	O00230	P30872	CORT_HUMAN	SSR1_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-374758			
	O00230	P30874	CORT_HUMAN	SSR2_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-374758			
	O00230	P31391	CORT_HUMAN	SSR4_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-374758			
	O00230	P32745	CORT_HUMAN	SSR3_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-374758			
	O00230	P35346	CORT_HUMAN	SSR5_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-374758			
	P06850	P34998	CRF_HUMAN	CRFR1_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-420173			
	P06850	Q13324	CRF_HUMAN	CRFR2_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-420173			
	O14625	P25106	CXL11_HUMAN	ACKR3_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q9H2A7	O00574	CXL16_HUMAN	CXCR6_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	O43323	PTCH_BOC_transmembrane_receptor 	DHH_HUMAN		curated	reactome	TRUE	LGarciaAlonso		R-HSA-5632653			
	O43323	PTCH_CDON_transmembrane_receptor 	DHH_HUMAN		curated	reactome	TRUE	LGarciaAlonso		R-HSA-5632653			
	O43323	PTCH_GAS1_transmembrane_receptor 	DHH_HUMAN		curated	reactome	TRUE	LGarciaAlonso		R-HSA-5632653			
	O43323	Q96QV1	DHH_HUMAN	HHIP_HUMAN	curated	reactome;PMID:10050855;PMID:19561611	TRUE	LGarciaAlonso		R-HSA-445448			
	O94907	Kremen1_LRP6	DKK1_HUMAN		curated	reactome;PMID:27524201;PDB:5FWW	TRUE	LGarciaAlonso		R-HSA-3769401			
	O94907	Kremen2_LRP6	DKK1_HUMAN		curated	reactome	TRUE	LGarciaAlonso		R-HSA-3769401			
	Q9UBU2	Kremen2_LRP6	DKK2_HUMAN		curated	reactome;PMID:12527209	TRUE	LGarciaAlonso		R-HSA-3769401			
	Q9UBU2	O75581	DKK2_HUMAN	LRP6_HUMAN	curated	uniprot;PMID:30035713	TRUE	LGarciaAlonso					
	P0DMC3	P35414	ELA_HUMAN	APJ_HUMAN	curated	uniprot	TRUE	LGarciaAlonso	R-HSA-374316				
	P05230	P21802	FGF1_HUMAN	FGFR2_HUMAN	curated	uniprot;reactome;PMID:27458533	TRUE	LGarciaAlonso	R-HSA-190227	R-HSA-190260	R-HSA-5654738		
	P05230	P22455	FGF1_HUMAN	FGFR4_HUMAN	curated	reactome;PMID:25772309	TRUE	LGarciaAlonso		R-HSA-190265	R-HSA-190322		
	P05230	P22607	FGF1_HUMAN	FGFR3_HUMAN	curated	uniprot;reactome;PMID:27458533	TRUE	LGarciaAlonso	R-HSA-190232	R-HSA-190263	R-HSA-190239		
	O15520	P21802	FGF10_HUMAN	FGFR2_HUMAN	curated	reactome;PMID:25772309	TRUE	LGarciaAlonso	R-HSA-190227	R-HSA-190260	R-HSA-5654738		
	O60258	P22607	FGF17_HUMAN	FGFR3_HUMAN	curated	uniprot;reactome;PMID:27458533;PMID:25772309	TRUE	LGarciaAlonso	R-HSA-190232	R-HSA-190263	R-HSA-190239		
	O95750	BetaKlotho_FGFR4	FGF19_HUMAN		curated	uniprot;reactome;PMID:25772309	TRUE	LGarciaAlonso	R-HSA-1307953	R-HSA-1307955	R-HSA-190322		
	Q9NP95	P22607	FGF20_HUMAN	FGFR3_HUMAN	curated	uniprot;reactome;PMID:25772309	TRUE	LGarciaAlonso	R-HSA-190232	R-HSA-190263	R-HSA-190239		
	Q9NSA1	BetaKlotho_FGFR4	FGF21_HUMAN		curated	uniprot;PMID:25772309	TRUE	LGarciaAlonso					
	Q9HCT0	P21802	FGF22_HUMAN	FGFR2_HUMAN	curated	reactome;PMID:25772309	TRUE	LGarciaAlonso	R-HSA-190227	R-HSA-190260	R-HSA-5654738		
	Q9GZV9	Klotho_FGFR1	FGF23_HUMAN		curated	reactome;PMID:25772309	TRUE	LGarciaAlonso	R-HSA-500333	R-HSA-190268	R-HSA-5654736		
	P11487	P21802	FGF3_HUMAN	FGFR2_HUMAN	curated	reactome;PMID:25772309	TRUE	LGarciaAlonso	R-HSA-190227	R-HSA-190260	R-HSA-5654738		
	P08620	P11362	FGF4_HUMAN	FGFR1_HUMAN	curated	uniprot;reactome;PMID:27458533;PMID:25772309	TRUE	LGarciaAlonso		R-HSA-190256	R-HSA-5654736		
	P12034	P11362	FGF5_HUMAN	FGFR1_HUMAN	curated	uniprot;reactome;PMID:27458533;PMID:25772309	TRUE	LGarciaAlonso		R-HSA-190256	R-HSA-5654736		
	P10767	P11362	FGF6_HUMAN	FGFR1_HUMAN	curated	uniprot;reactome;PMID:27458533;PMID:25772309	TRUE	LGarciaAlonso		R-HSA-190256	R-HSA-5654736		
	P21781	P21802	FGF7_HUMAN	FGFR2_HUMAN	curated	reactome;PMID:25772309	TRUE	LGarciaAlonso	R-HSA-190227	R-HSA-190260	R-HSA-5654738		
	P55075	P22607	FGF8_HUMAN	FGFR3_HUMAN	curated	uniprot;reactome;PMID:27458533;PMID:25772309	TRUE	LGarciaAlonso	R-HSA-190232	R-HSA-190263	R-HSA-190239		
	P31371	P22607	FGF9_HUMAN	FGFR3_HUMAN	curated	uniprot;reactome;PMID:27458533;PMID:25772309	TRUE	LGarciaAlonso	R-HSA-190232	R-HSA-190263	R-HSA-190239		
	Q08830	P18627	FGL1_HUMAN	LAG3_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P22466	GALR1	GALA_HUMAN		curated	uniprot	TRUE	LGarciaAlonso					
	P22466	GALR2	GALA_HUMAN		curated	uniprot	TRUE	LGarciaAlonso					
	P22466	GALR3	GALA_HUMAN		curated	uniprot	TRUE	LGarciaAlonso					
	Q9UBC7	GALR1	GALP_HUMAN		curated	uniprot	TRUE	LGarciaAlonso					
	Q9UBC7	GALR2	GALP_HUMAN		curated	uniprot	TRUE	LGarciaAlonso					
	Q9UBC7	GALR3	GALP_HUMAN		curated	uniprot	TRUE	LGarciaAlonso					
	Q14393	Q12866	GAS6_HUMAN	MERTK_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P01350	P32239	GAST_HUMAN	GASR_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-870269			
	Q9UBU3	Q02643	GHRL_HUMAN	GHRHR_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-947647			
	P09681	P48546	GIP_HUMAN	GIPR_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P01275	O95838	GLUC_HUMAN	GLP2R_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P01275	P43220	GLUC_HUMAN	GLP1R_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P01275	P47871	GLUC_HUMAN	GLR_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-163625			
	P01148	P30968	GON1_HUMAN	GNRHR_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-391372			
	P01148	Q96P88	GON1_HUMAN	GNRR2_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-391372			
	O43555	P30968	GON2_HUMAN	GNRHR_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-391372			
	O43555	Q96P88	GON2_HUMAN	GNRR2_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-391372			
	P07492	P30550	GRP_HUMAN	GRPR_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-375384			
	P17936	Q86XT9	IBP3_HUMAN	TM219_HUMAN	curated	reactome;uniprot;PMID:20353938	TRUE	LGarciaAlonso	R-HSA-6800024	R-HSA-6800035			
	P13598	Q9NNX6	ICAM2_HUMAN	CD209_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q14623	PTCH_BOC_transmembrane_receptor 	IHH_HUMAN		curated	reactome	TRUE	LGarciaAlonso		R-HSA-5632653			
	Q14623	PTCH_CDON_transmembrane_receptor 	IHH_HUMAN		curated	reactome	TRUE	LGarciaAlonso		R-HSA-5632653			
	Q14623	PTCH_GAS1_transmembrane_receptor 	IHH_HUMAN		curated	reactome	TRUE	LGarciaAlonso		R-HSA-5632653			
	Q14623	Q96QV1	IHH_HUMAN	HHIP_HUMAN	curated	reactome;PMID:10050855	TRUE	LGarciaAlonso		R-HSA-445448			
	P51460	Q8WXD0	INSL3_HUMAN	RXFP2_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso	R-HSA-444902	R-HSA-444879			
	Q9Y5Q6	Q8TDU9	INSL5_HUMAN	RL3R2_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso	R-HSA-444907	R-HSA-444859			
	P01042	P30411	KNG1_HUMAN	BKRB2_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso	R-HSA-374321				
	P01042	P46663	KNG1_HUMAN	BKRB1_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso	R-HSA-374321				
	P32004	integrin_a2Bb3_complex	L1CAM_HUMAN		curated	reactome	TRUE	LGarciaAlonso	R-HSA-374579	R-HSA-374686			
	P32004	integrin_a9b1_complex	L1CAM_HUMAN		curated	reactome	TRUE	LGarciaAlonso	R-HSA-374579	R-HSA-374686			
	P32004	integrin_aVb1_complex	L1CAM_HUMAN		curated	reactome	TRUE	LGarciaAlonso	R-HSA-374579	R-HSA-374686			
	P32004	pL1:Ezrin	L1CAM_HUMAN		curated	reactome	TRUE	LGarciaAlonso	R-HSA-191438	R-HSA-374680			
	P17931	Q12866	LEG3_HUMAN	MERTK_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	O00182	BCR_CD45_CD22	LEG9_HUMAN		curated	PMID:30120235	TRUE	LGarciaAlonso					
	O00182	P07237	LEG9_HUMAN	PDIA1_HUMAN	curated	PMID:21670307;uniprot	TRUE	LGarciaAlonso					
	P20382	Q969V1	MCH_HUMAN	MCHR2_HUMAN	curated	reactome	TRUE	LGarciaAlonso		R-HSA-947673			
	P20382	Q99705	MCH_HUMAN	MCHR1_HUMAN	curated	reactome	TRUE	LGarciaAlonso		R-HSA-947673			
	Q9HB63	Q16620	NET4_HUMAN	NTRK2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q9HB63	Q8IZJ1	NET4_HUMAN	UNC5B_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P01178	P30559	NEU1_HUMAN	OXYR_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-388503			
	P80188	Q8WUG5	NGAL_HUMAN	S22AH_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso		R-HSA-5246444			
	P08949	P28336	NMB_HUMAN	NMBR_HUMAN	curated	uniprot;HMRbase;reactome	TRUE	LGarciaAlonso		R-HSA-375384			
	P48645	Q9GZQ4	NMU_HUMAN	NMUR2_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	P48645	Q9HB89	NMU_HUMAN	NMUR1_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q96S42	NODAL_receptor_IbIIa_CFC1	NODAL_HUMAN		curated	reactome	TRUE	LGarciaAlonso	R-HSA-1181132	R-HSA-1181155			
	Q96S42	NODAL_receptor_IbIIa_TDGF1	NODAL_HUMAN		curated	reactome	TRUE	LGarciaAlonso	R-HSA-1181132	R-HSA-1181155			
	Q96S42	NODAL_receptor_IbIIb_CFC1	NODAL_HUMAN		curated	PMID:22710174	TRUE	LGarciaAlonso					
	Q96S42	NODAL_receptor_IcIIb_CFC1	NODAL_HUMAN		curated	reactome;PMID:15150278	TRUE	LGarciaAlonso	R-HSA-1181141	R-HSA-1181155			
	Q96S42	NODAL_receptor_IcIIb_TDGF1	NODAL_HUMAN		curated	reactome;PMID:15150278	TRUE	LGarciaAlonso	R-HSA-1181141	R-HSA-1181155			
	Q8NG41	P48145	NPB_HUMAN	NPBW1_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso	R-HSA-374779				
	Q8NG41	P48146	NPB_HUMAN	NPBW2_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso	R-HSA-374779				
	P0C0P6	Q6W5P4	NPS_HUMAN	NPSR1_HUMAN	curated	uniprot	TRUE	LGarciaAlonso					
	Q8N729	P48145	NPW_HUMAN	NPBW1_HUMAN	curated	uniprot;reactome	TRUE	LGarciaAlonso	R-HSA-374779				
